crawl_district,crawl_area,title,price,price_unit,price_per_sqm,room_type,area,orientation,floor,year,community,district,business_area,location,tags,url,crawl_time
昌平,,北七家 冠华苑萱草园 南北两居 高楼层 采光好视野棒,185,万,20810元/㎡,2室2厅1卫,88.9,南北,高层(共18层),2018,龙冠冠华苑萱草园,昌平,北七家,昌平 北七家 定泗路103号,经纪人力荐 南北 满五年 采光较好,https://bj.58.com/ershoufang/4317755429727247x.shtml?auction=220&hpType=60&entry=102&position=49&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_49&from=from_esf_List_screen&index=49,2025-11-28 12:35:45
昌平,,路劲世界城(二期) 3室1厅1卫1阳台 明厨 明卫 落地窗,355,万,36081元/㎡,3室1厅1卫,98.39,南北,高层(共11层),2013,路劲世界城,昌平,南邵镇,昌平 南邵镇 昌金路,南北 满二年 近地铁,https://bj.58.com/ershoufang/3666687646098447x.shtml?auction=220&hpType=60&entry=102&position=50&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_50&from=from_esf_List_screen&index=50,2025-11-28 12:35:45
昌平,,总监推荐 新上南向2居 商5   落地窗阳台 有钥匙 近地铁,345,万,39152元/㎡,2室1厅1卫,88.12,南,低层(共31层),2016,融泽嘉园西6号院,昌平,龙域,昌平 龙域 龙域西二路6号,南 有电梯 近地铁,https://bj.58.com/ershoufang/3307276113468421x.shtml?auction=220&hpType=60&entry=102&position=51&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_51&from=from_esf_List_screen&index=51,2025-11-28 12:35:45
昌平,,招商都会湾(一期) 三室两厅一卫,390,万,44014元/㎡,3室2厅1卫,88.61,南北,高层(共6层),2021,招商都会湾(一期),昌平,昌平周边,昌平 昌平周边 文智路16号,南北 满二年 近地铁 绿化率高,https://bj.58.com/ershoufang/3578547359850507x.shtml?auction=220&hpType=60&entry=102&position=52&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_52&from=from_esf_List_screen&index=52,2025-11-28 12:35:45
昌平,,小区观景房 满五   商品房 诚售看房有钥匙,349,万,41548元/㎡,2室1厅1卫,84,南北,中层(共36层),2016,融泽嘉园西2号院,昌平,龙域,昌平 龙域 龙域西路2号,南北 房东发布 有电梯 近地铁,https://bj.58.com/ershoufang/4096909571972105x.shtml?auction=220&hpType=60&entry=102&position=53&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_53&from=from_esf_List_screen&index=53,2025-11-28 12:35:45
昌平,,出售金域华府一期南北向大两居室 万科直营,449,万,45172元/㎡,2室1厅1卫,99.4,南北,低层(共26层),2000,金域华府(一期),昌平,龙域,昌平 龙域 龙域中路5号,南北 近地铁 采光较好,https://bj.58.com/ershoufang/4230197152750594x.shtml?auction=220&hpType=60&entry=102&position=54&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_54&from=from_esf_List_screen&index=54,2025-11-28 12:35:45
昌平,,（业主单独委托 有钥匙 ）新出 2层 大两居 精装,233,万,23536元/㎡,2室2厅1卫,99,南北,低层(共6层),2002,王府温馨公寓,昌平,北七家,昌平 北七家 白庙路,南北 满五年,https://bj.58.com/ershoufang/4034611942960143x.shtml?auction=220&hpType=60&entry=102&position=55&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_55&from=from_esf_List_screen&index=55,2025-11-28 12:35:45
昌平,,招商都会湾(二期) 三室两厅一卫,370,万,41709元/㎡,3室2厅1卫,88.71,南北,高层(共6层),2021,招商都会湾(二期),昌平,南邵镇,昌平 南邵镇 文智路18号,南北 有电梯 近地铁 次新房,https://bj.58.com/ershoufang/4228717843667968x.shtml?auction=220&hpType=60&entry=102&position=56&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_56&from=from_esf_List_screen&index=56,2025-11-28 12:35:45
昌平,,北街家园一区 南北通透 出行方便 集中供暖 有电梯 近地铁,450,万,33084元/㎡,3室2厅2卫,136.02,南北,低层(共17层),2012,北街家园一区,昌平,沙河,昌平 沙河 高教园北一街,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/3765806437739521x.shtml?auction=220&hpType=60&entry=102&position=57&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_57&from=from_esf_List_screen&index=57,2025-11-28 12:35:45
昌平,,龙腾苑四区 一层 三居  户型好 格局方正 品质过硬,388,万,37062元/㎡,3室1厅1卫,104.69,南北,共5层,2003,龙腾苑四区,昌平,回龙观,昌平 回龙观 文华东路,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/3981323742370818x.shtml?auction=220&hpType=60&entry=102&position=58&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_58&from=from_esf_List_screen&index=58,2025-11-28 12:35:45
昌平,,招商都会湾(二期) 三室一厅一卫,370,万,41709元/㎡,3室1厅1卫,88.71,南北,低层(共6层),2021,招商都会湾(二期),昌平,南邵镇,昌平 南邵镇 文智路18号,南北 满二年 近地铁 次新房,https://bj.58.com/ershoufang/4149375915912206x.shtml?auction=220&hpType=60&entry=102&position=59&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_59&from=from_esf_List_screen&index=59,2025-11-28 12:35:45
昌平,,天通苑西三区新上两居室 满五   看房方便 业主诚售,210,万,24762元/㎡,2室1厅1卫,84.81,西,低层(共32层),2003,天通西苑三区,昌平,天通苑,昌平 天通苑 立汤路,西 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4029366847757323x.shtml?auction=220&hpType=60&entry=102&position=60&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_60&from=from_esf_List_screen&index=60,2025-11-28 12:35:45
昌平,,双地铁 全明大三居 精装 户型方正餐客分离,315,万,24079元/㎡,3室2厅2卫,130.82,南北,高层(共6层),2008,龙锦苑东五区,昌平,霍营,昌平 霍营 龙锦三街,南北 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4336346667801603x.shtml?auction=220&hpType=60&entry=102&position=61&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_61&from=from_esf_List_screen&index=61,2025-11-28 12:35:45
昌平,,长庚医院，南北三居室，商品房,422,万,28784元/㎡,3室2厅2卫,146.61,南北,中层(共14层),2005,天通苑北一区,昌平,天通苑,昌平 天通苑 太平庄中二街,南北通透 满五 房东急售,https://bj.58.com/ershoufang/4316504978238470x.shtml?auction=220&hpType=60&entry=102&position=62&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_62&from=from_esf_List_screen&index=62,2025-11-28 12:35:45
昌平,,北京风景68号院 三室一厅两卫 满五,390,万,31605元/㎡,3室1厅2卫,123.4,南北,低层(共9层),2013,北京风景,昌平,南邵镇,昌平 南邵镇 双营西路65号,南北 满五年 近地铁,https://bj.58.com/ershoufang/3945200088129536x.shtml?auction=220&hpType=60&entry=102&position=63&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_63&from=from_esf_List_screen&index=63,2025-11-28 12:35:45
昌平,,世涛天朗 三室两厅两卫 满五,450,万,33368元/㎡,3室2厅2卫,134.86,南北,中层(共10层),2005,世涛天朗,昌平,昌平县城,昌平 昌平县城 振兴路,南北 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4095674407459852x.shtml?auction=220&hpType=60&entry=102&position=64&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_64&from=from_esf_List_screen&index=64,2025-11-28 12:35:45
昌平,,急售 保利紫荆香谷北区2居室 南北通透 精装  看房方便,232,万,28526元/㎡,2室2厅1卫,81.33,南北,低层(共23层),2015,保利紫荆香谷(北区),昌平,沙河,昌平 沙河 沙阳路24号,经纪人力荐 南北 满五年 采光较好,https://bj.58.com/ershoufang/3881987574492165x.shtml?auction=220&hpType=60&entry=102&position=65&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_65&from=from_esf_List_screen&index=65,2025-11-28 12:35:45
昌平,,昌平区森林大第 精装高楼层 大三居 看房方便 业主诚售！,448,万,40643元/㎡,3室1厅1卫,110.23,南北,高层(共6层),2004,森林大第(北区),昌平,东小口,昌平 东小口 建材城东路,南北 满五年,https://bj.58.com/ershoufang/3048562835350532x.shtml?auction=220&hpType=60&entry=102&position=66&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_66&from=from_esf_List_screen&index=66,2025-11-28 12:35:45
昌平,,建明里 低密度社区 满五   高楼层采光充足 正规商品房,139,万,21141元/㎡,2室1厅1卫,65.75,南北,高层(共6层),2003,建明里,昌平,昌平县城,昌平 昌平县城 政府街,经纪人力荐 南北 满五年 近地铁,https://bj.58.com/ershoufang/4320948362226701x.shtml?auction=220&hpType=60&entry=102&position=67&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_67&from=from_esf_List_screen&index=67,2025-11-28 12:35:45
昌平,,领秀慧谷业主自住次新房带  两居室南向阳光明媚,385,万,49246元/㎡,2室1厅1卫,78.18,南,高层(共13层),2019,领秀慧谷D2区,昌平,回龙观,昌平 回龙观 朱辛庄路15号,南 满五年 近地铁,https://bj.58.com/ershoufang/4133879848951816x.shtml?auction=220&hpType=60&entry=102&position=68&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_68&from=from_esf_List_screen&index=68,2025-11-28 12:35:45
昌平,,北七家龙冠冠华苑萱草园2室2厅,185,万,21018元/㎡,2室2厅2卫,88.02,南北,低层(共11层),2018,龙冠冠华苑萱草园,昌平,北七家,昌平 北七家 定泗路103号,南北 满五年 采光较好 多人关注,https://bj.58.com/ershoufang/4123789832559616x.shtml?auction=220&hpType=60&entry=102&position=69&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_69&from=from_esf_List_screen&index=69,2025-11-28 12:35:45
昌平,,三居两卫 中间层 采光好 自住精装修 拎包入住,338,万,27188元/㎡,3室1厅2卫,124.32,南北,中层(共6层),2000,天慧园,昌平,回龙观,昌平 回龙观 育知西路119号,南北 近地铁 户型方正 多人关注,https://bj.58.com/ershoufang/4168174064918528x.shtml?auction=220&hpType=60&entry=102&position=70&kwtype=filter&now_time=1764304546&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=99a93cef-7709-4f53-83a1-fcf5eb66d009_70&from=from_esf_List_screen&index=70,2025-11-28 12:35:45
昌平,,南北通透 2室2厅 电梯房 86平 楼层好 视野无遮挡,449,万,51788元/㎡,2室2厅1卫,86.7,南北,中层(共6层),2012,领秀慧谷C区(一区),昌平,回龙观,昌平 回龙观 农学院北路9号,南北 满二年 近地铁 多人关注,https://bj.58.com/ershoufang/4288149913574406x.shtml?auction=220&hpType=60&entry=102&position=0&kwtype=filter&now_time=1764304552&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=c945b3fa-d98d-4467-9221-8d546104bff6_0&from=from_esf_List_screen&index=0,2025-11-28 12:35:51
昌平,,满五 精装修 88平 2室2厅 电梯房 诚心出售 价格可议,459,万,51900元/㎡,2室2厅1卫,88.44,南北,低层(共9层),2014,领秀慧谷C区(一区),昌平,回龙观,昌平 回龙观 农学院北路9号,热门小区 近地铁 南北通透,https://bj.58.com/ershoufang/3894992904481805x.shtml?auction=220&hpType=60&entry=102&position=1&kwtype=filter&now_time=1764304552&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=c945b3fa-d98d-4467-9221-8d546104bff6_1&from=from_esf_List_screen&index=1,2025-11-28 12:35:51
昌平,,国风美唐 中间楼层 全南向两居 近地铁813号线,427,万,48795元/㎡,2室1厅1卫,87.51,南,高层(共16层),2014,首开国风美唐朗观,昌平,回龙观,昌平 回龙观 科星西路90号,南 房东发布 满五年 近地铁,https://bj.58.com/ershoufang/3986726521428994x.shtml?auction=220&hpType=60&entry=102&position=2&kwtype=filter&now_time=1764304552&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=c945b3fa-d98d-4467-9221-8d546104bff6_2&from=from_esf_List_screen&index=2,2025-11-28 12:35:51
昌平,,朱辛庄地铁西500m 低密次新洋房 南北双落地窗阳台,439,万,50793元/㎡,2室2厅1卫,86.43,南北,高层(共11层),2014,领秀慧谷C区(一区),昌平,回龙观,昌平 回龙观 农学院北路9号,南北 满五年 近地铁,https://bj.58.com/ershoufang/4336459521122312x.shtml?auction=220&hpType=60&entry=102&position=3&kwtype=filter&now_time=1764304552&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=c945b3fa-d98d-4467-9221-8d546104bff6_3&from=from_esf_List_screen&index=3,2025-11-28 12:35:51
昌平,,回龙观国风美唐 全南两居室 中高层采光充足无遮挡 视野开阔,428,万,49429元/㎡,2室2厅1卫,86.59,南,中层(共18层),2014,首开国风美唐朗观,昌平,回龙观,昌平 回龙观 科星西路90号,南 有电梯 近地铁 绿化率高,https://bj.58.com/ershoufang/4195178173438978x.shtml?auction=220&hpType=60&entry=102&position=4&kwtype=filter&now_time=1764304552&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=c945b3fa-d98d-4467-9221-8d546104bff6_4&from=from_esf_List_screen&index=4,2025-11-28 12:35:51
昌平,,业主是我老乡优先我卖 精装自住 落地窗 客厅带阳台 好聊价,489,万,53513元/㎡,2室1厅1卫,91.38,南北,低层(共11层),2012,首开国风美唐一期,昌平,回龙观,昌平 回龙观 龙跃街10号,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4323897448344587x.shtml?auction=220&hpType=60&entry=102&position=5&kwtype=filter&now_time=1764304552&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=c945b3fa-d98d-4467-9221-8d546104bff6_5&from=from_esf_List_screen&index=5,2025-11-28 12:35:51
昌平,,国风美唐三期 经典小三居 全明户型 好楼层,448,万,50023元/㎡,3室1厅1卫,89.56,南北,中层(共20层),2017,首开国风美唐臻观,昌平,霍营,昌平 霍营 龙跃街7号,南北 满五年 近地铁 车位充足,https://bj.58.com/ershoufang/4271178964413446x.shtml?auction=220&hpType=60&entry=102&position=6&kwtype=filter&now_time=1764304552&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=c945b3fa-d98d-4467-9221-8d546104bff6_6&from=from_esf_List_screen&index=6,2025-11-28 12:35:51
昌平,,长庚医院，南北三居室，商品房,422,万,28784元/㎡,3室2厅2卫,146.61,南北,中层(共14层),2005,天通苑北一区,昌平,天通苑,昌平 天通苑 太平庄中二街,南北通透 满五 房东急售,https://bj.58.com/ershoufang/4316504978238470x.shtml?auction=220&hpType=60&entry=102&position=7&kwtype=filter&now_time=1764304552&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=c945b3fa-d98d-4467-9221-8d546104bff6_7&from=from_esf_List_screen&index=7,2025-11-28 12:35:51
昌平,,（我能聊价） 5.5万平 公园社区 万科物业 精装修 随时看,410,万,44020元/㎡,2室2厅2卫,93.14,南北,中层(共22层),2014,公园悦府(一区),昌平,回龙观,昌平 回龙观 龙锦一街,南北 房东发布 满五年 近地铁,https://bj.58.com/ershoufang/3851037910967296x.shtml?auction=220&hpType=60&entry=102&position=8&kwtype=filter&now_time=1764304552&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=c945b3fa-d98d-4467-9221-8d546104bff6_8&from=from_esf_List_screen&index=8,2025-11-28 12:35:51
昌平,,首开国风美唐三期  16年小区，带电梯，近地铁，正规三居室,447,万,49817元/㎡,3室2厅1卫,89.73,南北,中层(共21层),2016,首开国风美唐臻观,昌平,霍营,昌平 霍营 龙跃街7号,南北 满五年 近地铁 车位充足,https://bj.58.com/ershoufang/4265644434087947x.shtml?auction=220&hpType=60&entry=102&position=9&kwtype=filter&now_time=1764304552&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=c945b3fa-d98d-4467-9221-8d546104bff6_9&from=from_esf_List_screen&index=9,2025-11-28 12:35:51
昌平,,信任我 地铁旁公园社区 高楼层视野佳 精装拎包住 价格好沟通,460,万,53309元/㎡,2室1厅1卫,86.29,西南,高层(共27层),2019,公园悦府(二区),昌平,回龙观,昌平 回龙观 龙锦一街,西南 满二年 近地铁 采光较好,https://bj.58.com/ershoufang/4333444711328782x.shtml?auction=220&hpType=60&entry=102&position=10&kwtype=filter&now_time=1764304552&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=c945b3fa-d98d-4467-9221-8d546104bff6_10&from=from_esf_List_screen&index=10,2025-11-28 12:35:51
昌平,,业主就想这周卖掉 电梯洋房 次顶层全明格局 出价就能聊,436,万,47289元/㎡,2室1厅1卫,92.2,南北,高层(共6层),2012,领秀慧谷C区(一区),昌平,回龙观,昌平 回龙观 农学院北路9号,南北 满五年 近地铁,https://bj.58.com/ershoufang/4338182955343877x.shtml?auction=220&hpType=60&entry=102&position=11&kwtype=filter&now_time=1764304552&typecode=220&region_ids=1150&spread=filtersearch_c&epauction=&stats_key=c945b3fa-d98d-4467-9221-8d546104bff6_11&from=from_esf_List_screen&index=11,2025-11-28 12:35:51
