crawl_district,crawl_area,title,price,price_unit,price_per_sqm,room_type,area,orientation,floor,year,community,district,business_area,location,tags,url,crawl_time
海淀,,清河鹍鹏小区3室1厅,350,万,39670元/㎡,3室1厅1卫,88.23,南北,低层(共6层),1998,鹍鹏小区,海淀,清河,海淀 清河 京藏高速,南北 近地铁 采光较好,https://bj.58.com/ershoufang/4186354690288655x.shtml?auction=220&hpType=60&entry=102&position=50&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_50&from=from_esf_List_screen&index=50,2025-11-28 12:29:46
海淀,,清河安宁庄 上林溪 精装小两居 中心位置 电梯板楼,450,万,70170元/㎡,2室1厅1卫,64.13,南,高层(共11层),2014,上林溪,海淀,上地,海淀 上地 安宁庄东路,南 近地铁 采光较好,https://bj.58.com/ershoufang/4311024654670861x.shtml?auction=220&hpType=60&entry=102&position=51&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_51&from=from_esf_List_screen&index=51,2025-11-28 12:29:46
海淀,,美丽西园老业主再委托 双地铁，南北板楼次顶层，满五  精装，,455,万,67011元/㎡,2室1厅1卫,67.9,南北,高层(共6层),1999,美丽西园,海淀,五路居,海淀 五路居 西四环北路140号,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/3685256454152203x.shtml?auction=220&hpType=60&entry=102&position=52&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_52&from=from_esf_List_screen&index=52,2025-11-28 12:29:46
海淀,,新上太平路40号院两居 低楼层     看房随时,430,万,76924元/㎡,2室1厅1卫,55.9,南北,低层(共6层),1982,太平路40号院,海淀,五棵松,海淀 五棵松 太平路40号,南北 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4204733328793603x.shtml?auction=220&hpType=60&entry=102&position=53&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_53&from=from_esf_List_screen&index=53,2025-11-28 12:29:46
海淀,,农科院 皂君东里 双南精装两居 全名格局,380,万,66318元/㎡,2室1厅1卫,57.3,南,高层(共6层),1980,皂君东里,海淀,皂君庙,海淀 皂君庙 学院南路49号,南 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4325141956090884x.shtml?auction=220&hpType=60&entry=102&position=54&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_54&from=from_esf_List_screen&index=54,2025-11-28 12:29:46
海淀,,增光路 高第小区 新上楼龄新 东向两居,750,万,84280元/㎡,2室1厅1卫,88.99,东,中层(共16层),2005,增光路44号院,海淀,甘家口,海淀 甘家口 增光路44号,东 热门小区 满五 价格优惠,https://bj.58.com/ershoufang/4048774040543235x.shtml?auction=220&hpType=60&entry=102&position=55&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_55&from=from_esf_List_screen&index=55,2025-11-28 12:29:46
海淀,,维护人 新苑街10号院 南向两居室 明厨明卫 采光好 楼层好,420,万,75676元/㎡,2室0厅1卫,55.5,南,低层(共6层),1977,新苑街10号院,海淀,白石桥,海淀 白石桥 新苑街10号,南 近地铁,https://bj.58.com/ershoufang/4315282864843776x.shtml?auction=220&hpType=60&entry=102&position=56&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_56&from=from_esf_List_screen&index=56,2025-11-28 12:29:46
海淀,,五棵松六建大院3室1厅,488,万,79221元/㎡,3室1厅1卫,61.6,南北,低层(共6层),1980,北京六建家属院,海淀,五棵松,海淀 五棵松 复兴路32号,南北 满二年 近地铁 户型方正,https://bj.58.com/ershoufang/4234240249588749x.shtml?auction=220&hpType=60&entry=102&position=57&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_57&from=from_esf_List_screen&index=57,2025-11-28 12:29:46
海淀,,南向两居，中间楼层，动静分离结构，户型方正无 角，双卫,1280,万,99767元/㎡,2室2厅2卫,128.3,南,中层(共18层),2008,紫金长安,海淀,五棵松,海淀 五棵松 西翠路17号,南 近地铁,https://bj.58.com/ershoufang/3954291230612490x.shtml?auction=220&hpType=60&entry=102&position=58&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_58&from=from_esf_List_screen&index=58,2025-11-28 12:29:46
海淀,,知春路西土城，北航南蓟门里小区中间层小三居室，满五公房诚心卖,360,万,59801元/㎡,3室1厅1卫,60.2,东西,中层(共6层),1986,蓟门里社区(东区),海淀,蓟门桥,海淀 蓟门桥 西土城路,东西 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/3283102442775566x.shtml?auction=220&hpType=60&entry=102&position=59&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_59&from=from_esf_List_screen&index=59,2025-11-28 12:29:46
海淀,,公主坟翠微路 新上三居室 中间楼层 上下楼便捷 诚心出售,590,万,85138元/㎡,3室1厅1卫,69.3,南北,共5层,1982,翠微路14号院,海淀,公主坟,海淀 公主坟 翠微路14号,南北 近地铁,https://bj.58.com/ershoufang/4172479782022144x.shtml?auction=220&hpType=60&entry=102&position=60&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_60&from=from_esf_List_screen&index=60,2025-11-28 12:29:46
海淀,,海淀西三旗 建材城东一里 客厅卧室朝南 随时看房,290,万,41388元/㎡,3室1厅1卫,70.07,南北,高层(共6层),1996,建材城东一里,海淀,西三旗,海淀 西三旗 建材城东路,南北通透 公摊小 价格优惠,https://bj.58.com/ershoufang/4208636028476417x.shtml?auction=220&hpType=60&entry=102&position=61&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_61&from=from_esf_List_screen&index=61,2025-11-28 12:29:46
海淀,,精装修 两居室 一梯两户 南北向,220,万,36667元/㎡,2室1厅1卫,60,南北,高层(共6层),1998,永泰东里,海淀,清河,海淀 清河 永泰中路,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4225900130216974x.shtml?auction=220&hpType=60&entry=102&position=62&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_62&from=from_esf_List_screen&index=62,2025-11-28 12:29:46
海淀,,西直门小西天，电梯3居室，中间楼层无遮挡，出行方便，看房方便,430,万,67717元/㎡,2室1厅1卫,63.5,东南,中层(共16层),1987,索家坟小区,海淀,小西天,海淀 小西天 文慧园西路36号,东南 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4327580129336325x.shtml?auction=220&hpType=60&entry=102&position=63&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_63&from=from_esf_List_screen&index=63,2025-11-28 12:29:46
海淀,,海淀西四环 婚房精装2居室 电梯房 碧森里社区,540,万,61448元/㎡,2室1厅1卫,87.88,东北,高层(共9层),2004,碧森里,海淀,田村,海淀 田村 田村北路,东北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4248434649144328x.shtml?auction=220&hpType=60&entry=102&position=64&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_64&from=from_esf_List_screen&index=64,2025-11-28 12:29:46
海淀,,紫竹桥外文印刷厂宿舍2室1厅看房有钥匙,370,万,60856元/㎡,2室1厅1卫,60.8,南北,中层(共6层),1994,紫竹院南路20号院,海淀,白石桥,海淀 白石桥 紫竹院南路20号,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/3985482016382983x.shtml?auction=220&hpType=60&entry=102&position=65&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_65&from=from_esf_List_screen&index=65,2025-11-28 12:29:46
海淀,,南排 高层 安静不临街 学清路 东南采光一居,430,万,78640元/㎡,1室1厅1卫,54.68,东南,高层(共22层),2006,逸成东苑,海淀,学院路,海淀 学院路 月泉路9号,东南 近地铁 户型方正,https://bj.58.com/ershoufang/4230033580089354x.shtml?auction=220&hpType=60&entry=102&position=66&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_66&from=from_esf_List_screen&index=66,2025-11-28 12:29:46
海淀,,总价低海洋馆西侧 动物园宿舍 双南2居 满5年公房可公积金贷,298,万,60239元/㎡,2室1厅1卫,49.47,南,高层(共6层),1980,动物园社区,海淀,白石桥,海淀 白石桥 北动物园路,南 热门小区 配套成熟 价格优惠,https://bj.58.com/ershoufang/3991128573485058x.shtml?auction=220&hpType=60&entry=102&position=67&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_67&from=from_esf_List_screen&index=67,2025-11-28 12:29:46
海淀,,法华寺 带电梯大两居 随时看房 随时签约,500,万,70029元/㎡,2室2厅1卫,71.4,东南,中层(共18层),1989,法华寺小区,海淀,魏公村,海淀 魏公村 法华寺路1号,东南 满五年 近地铁,https://bj.58.com/ershoufang/4337850701013004x.shtml?auction=220&hpType=60&entry=102&position=68&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_68&from=from_esf_List_screen&index=68,2025-11-28 12:29:46
海淀,,1室1厅1卫1厨1阳,539,万,89402元/㎡,1室1厅1卫,60.29,西南,高层(共14层),2002,华清嘉园,海淀,五道口,"海淀 五道口 成府路,近中关村东路",西南 近地铁 绿化率高,https://bj.58.com/ershoufang/3726323866676234x.shtml?auction=220&hpType=60&entry=102&position=69&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_69&from=from_esf_List_screen&index=69,2025-11-28 12:29:46
海淀,,海淀，西三旗，枫丹丽舍，带  两居室，    ，配套齐,578,万,58574元/㎡,2室1厅1卫,98.68,南北,共5层,2003,枫丹丽舍,海淀,西三旗,海淀 西三旗 建材城中路1号,南北 近地铁 车位充足,https://bj.58.com/ershoufang/4254236782223366x.shtml?auction=220&hpType=60&entry=102&position=70&kwtype=filter&now_time=1764304187&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=31c3d7dc-ee02-4d89-a065-446519566366_70&from=from_esf_List_screen&index=70,2025-11-28 12:29:46
海淀,,长安街 翠微 南北两居室 诚意出售 电梯房,425,万,76398元/㎡,2室1厅1卫,55.63,南,中层(共12层),1996,翠微路17号院,海淀,公主坟,海淀 公主坟 翠微路17号,经纪人力荐 南 房东发布 近地铁,https://bj.58.com/ershoufang/4210340871842829x.shtml?auction=220&hpType=60&entry=102&position=0&kwtype=filter&now_time=1764304195&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=7b6f2169-39d6-4920-9532-c768ddc3b40c_0&from=from_esf_List_screen&index=0,2025-11-28 12:29:53
海淀,,西直门 学院南路 明光村 南向两居室 随时看房 价格好谈,450,万,63740元/㎡,2室1厅1卫,70.6,南北,高层(共18层),1984,明光村小区,海淀,明光桥,海淀 明光桥 学院南路,南北 满五年 近地铁 采光较好,https://bj.58.com/ershoufang/4208970234522627x.shtml?auction=220&hpType=60&entry=102&position=1&kwtype=filter&now_time=1764304195&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=7b6f2169-39d6-4920-9532-c768ddc3b40c_1&from=from_esf_List_screen&index=1,2025-11-28 12:29:53
海淀,,调价 保利西山林语 景观楼层 南北通透两居室 满五,370,万,40930元/㎡,2室1厅1卫,90.4,南北,高层(共9层),2010,保利西山林语,海淀,西北旺,海淀 西北旺 黑龙潭路,南北 采光较好 多人关注,https://bj.58.com/ershoufang/4129790078917640x.shtml?auction=220&hpType=60&entry=102&position=2&kwtype=filter&now_time=1764304195&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=7b6f2169-39d6-4920-9532-c768ddc3b40c_2&from=from_esf_List_screen&index=2,2025-11-28 12:29:53
海淀,,低总价 逸成东苑 76平南北两居 高层 学院路新社区,520,万,68422元/㎡,2室1厅1卫,76,南北,中层(共22层),2006,逸成东苑,海淀,学院路,海淀 学院路 月泉路9号,南北 近地铁 户型方正 多人关注,https://bj.58.com/ershoufang/4277271110740992x.shtml?auction=220&hpType=60&entry=102&position=3&kwtype=filter&now_time=1764304195&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=7b6f2169-39d6-4920-9532-c768ddc3b40c_3&from=from_esf_List_screen&index=3,2025-11-28 12:29:53
海淀,,紫竹桥南北两居 采光好 电梯房 车道沟地铁10号线200,428,万,66709元/㎡,2室1厅1卫,64.16,南北,低层(共14层),1992,车道沟社区,海淀,车道沟,海淀 车道沟 紫竹院路,南北 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4285712213203968x.shtml?auction=220&hpType=60&entry=102&position=4&kwtype=filter&now_time=1764304195&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=7b6f2169-39d6-4920-9532-c768ddc3b40c_4&from=from_esf_List_screen&index=4,2025-11-28 12:29:53
海淀,,上地，裕和嘉园。价格好低好低，随时看，,440,万,70854元/㎡,2室1厅1卫,62.1,南,高层(共9层),2018,裕和嘉园,海淀,马连洼,海淀 马连洼 树村路,南 近地铁 采光较好,https://bj.58.com/ershoufang/3979695298079754x.shtml?auction=220&hpType=60&entry=102&position=5&kwtype=filter&now_time=1764304195&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=7b6f2169-39d6-4920-9532-c768ddc3b40c_5&from=from_esf_List_screen&index=5,2025-11-28 12:29:53
海淀,,二里庄志新北里3室1厅,630,万,80873元/㎡,3室1厅1卫,77.9,南北,中层(共6层),1992,志新北里小区,海淀,二里庄,海淀 二里庄 志新路16号,经纪人力荐 南北 近地铁 户型方正,https://bj.58.com/ershoufang/4250385690061836x.shtml?auction=220&hpType=60&entry=102&position=6&kwtype=filter&now_time=1764304195&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=7b6f2169-39d6-4920-9532-c768ddc3b40c_6&from=from_esf_List_screen&index=6,2025-11-28 12:29:53
海淀,,海淀嘉郡 2居室 精装 85平 电梯房 看房方便,335,万,39412元/㎡,2室1厅1卫,85,南,中层(共16层),2016,海淀嘉郡,海淀,上庄,海淀 上庄 上庄路,南 热门小区 配套成熟 优势户型,https://bj.58.com/ershoufang/4111092172086274x.shtml?auction=220&hpType=60&entry=102&position=7&kwtype=filter&now_time=1764304195&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=7b6f2169-39d6-4920-9532-c768ddc3b40c_7&from=from_esf_List_screen&index=7,2025-11-28 12:29:53
海淀,,五棵松永定路70号院南北三居，楼龄新，有电梯,620,万,68813元/㎡,3室1厅1卫,90.1,南北,中层(共11层),1997,永定路70号院,海淀,五棵松,海淀 五棵松 永定路70号,南北 满五年 近地铁 户型方正,https://bj.58.com/ershoufang/4221546646494218x.shtml?auction=220&hpType=60&entry=102&position=8&kwtype=filter&now_time=1764304195&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=7b6f2169-39d6-4920-9532-c768ddc3b40c_8&from=from_esf_List_screen&index=8,2025-11-28 12:29:53
海淀,,橡树湾三期 中高层 采光视野好 业主诚意出售 出门万象汇,686,万,76012元/㎡,2室2厅1卫,90.25,西,高层(共21层),2013,橡树湾(三期),海淀,清河,海淀 清河 清河中街68号,西 近地铁 车位充足 户型方正,https://bj.58.com/ershoufang/4306771017277451x.shtml?auction=220&hpType=60&entry=102&position=9&kwtype=filter&now_time=1764304195&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=7b6f2169-39d6-4920-9532-c768ddc3b40c_9&from=from_esf_List_screen&index=9,2025-11-28 12:29:53
海淀,,保利西山林语轻奢装修双卫南北通透景观楼层大两居   即住,499,万,52527元/㎡,2室2厅1卫,95,南北,高层(共9层),2010,保利西山林语,海淀,西北旺,海淀 西北旺 黑龙潭路,南北 采光较好 多人关注,https://bj.58.com/ershoufang/4296777536056331x.shtml?auction=220&hpType=60&entry=102&position=10&kwtype=filter&now_time=1764304195&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=7b6f2169-39d6-4920-9532-c768ddc3b40c_10&from=from_esf_List_screen&index=10,2025-11-28 12:29:53
海淀,,北三环 蓟门桥北太平庄地铁 北师大 北邮 精装电梯房三居,498,万,74775元/㎡,3室1厅1卫,66.6,东西,中层(共16层),1994,邮电大学小区,海淀,明光桥,海淀 明光桥 西土城路10号,东西 房东发布 满五年 近地铁,https://bj.58.com/ershoufang/4288396559789056x.shtml?auction=220&hpType=60&entry=102&position=11&kwtype=filter&now_time=1764304195&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=7b6f2169-39d6-4920-9532-c768ddc3b40c_11&from=from_esf_List_screen&index=11,2025-11-28 12:29:53
海淀,,五棵松 今日家园 豪装两居 高层视野 拎包入住 看房方便,628,万,62179元/㎡,2室2厅1卫,101,东,高层(共23层),2002,今日家园,海淀,五棵松,海淀 五棵松 西翠路5号,东 近地铁 户型方正 多人关注,https://bj.58.com/ershoufang/4290719919696897x.shtml?auction=220&hpType=60&entry=102&position=12&kwtype=filter&now_time=1764304195&typecode=220&region_ids=1143&spread=filtersearch_c&epauction=&stats_key=7b6f2169-39d6-4920-9532-c768ddc3b40c_12&from=from_esf_List_screen&index=12,2025-11-28 12:29:53
